run_id,regime,method,seed,model_rate,eval_acc,device_type,client_model_rate,node_id
bx49lc5k,iid,heterofl,1338,0.5,0.784,rpi5,1.0,14224728853299755568
bx49lc5k,iid,heterofl,1338,0.5,0.79,rpi5,1.0,14156708895825934231
bx49lc5k,iid,heterofl,1338,0.5,0.782,rpi5,0.5,7822628701196313541
bx49lc5k,iid,heterofl,1338,0.5,0.756,rpi4,0.25,17406322192199315253
bx49lc5k,iid,heterofl,1338,0.5,0.76,rpi4,0.125,6553601236479154295
bx49lc5k,iid,heterofl,1338,0.5,0.748,rpi4,0.125,440899273524989016
bx49lc5k,iid,heterofl,1338,0.5,0.806,rpi4,0.25,15496990414154725334
bx49lc5k,iid,heterofl,1338,0.5,0.816,rpi4,0.125,14126041400291355866
bx49lc5k,iid,heterofl,1338,0.5,0.768,rpi4,0.25,17318750259244794732
bx49lc5k,iid,heterofl,1338,0.5,0.762,rpi4,0.25,17449783310299713536
bx49lc5k,iid,heterofl,1338,0.5,0.778,rpi4,0.125,5369298988829055689
bx49lc5k,iid,heterofl,1338,0.5,0.776,rpi4,0.125,12752386386276077351
bx49lc5k,iid,heterofl,1338,0.5,0.772,rpi4,0.25,18418689549988263872
bx49lc5k,iid,heterofl,1338,1.0,0.778,rpi5,1.0,10669211569253228091
bx49lc5k,iid,heterofl,1338,1.0,0.832,rpi5,1.0,10614291453297173530
bx49lc5k,iid,heterofl,1338,1.0,0.82,rpi5,1.0,14156708895825934231
bx49lc5k,iid,heterofl,1338,1.0,0.818,rpi5,1.0,14224728853299755568
bx49lc5k,iid,heterofl,1338,1.0,0.82,rpi5,0.5,8674151881999616
bx49lc5k,iid,heterofl,1338,1.0,0.804,rpi5,0.5,4568389179644570140
bx49lc5k,iid,heterofl,1338,1.0,0.826,rpi5,0.5,9509756222588831437
bx49lc5k,iid,heterofl,1338,1.0,0.83,rpi5,1.0,9840277107990619066
bx49lc5k,iid,heterofl,1338,1.0,0.786,rpi5,0.5,7822628701196313541
bx49lc5k,iid,heterofl,1338,1.0,0.828,rpi5,0.5,1026344332911400302
bx49lc5k,iid,heterofl,1338,1.0,0.82,rpi4,0.25,15496990414154725334
bx49lc5k,iid,heterofl,1338,1.0,0.78,rpi4,0.125,440899273524989016
bx49lc5k,iid,heterofl,1338,1.0,0.77,rpi4,0.25,17318750259244794732
bx49lc5k,iid,heterofl,1338,1.0,0.76,rpi4,0.25,17406322192199315253
bx49lc5k,iid,heterofl,1338,1.0,0.782,rpi4,0.25,17449783310299713536
bx49lc5k,iid,heterofl,1338,1.0,0.798,rpi4,0.125,12752386386276077351
bx49lc5k,iid,heterofl,1338,1.0,0.802,rpi4,0.125,6553601236479154295
bx49lc5k,iid,heterofl,1338,1.0,0.832,rpi4,0.125,14126041400291355866
bx49lc5k,iid,heterofl,1338,1.0,0.794,rpi4,0.125,5369298988829055689
bx49lc5k,iid,heterofl,1338,1.0,0.798,rpi4,0.25,18418689549988263872
b6u6rysf,iid,heterofl,1339,0.125,0.682,rpi5,1.0,14075725863554441457
b6u6rysf,iid,heterofl,1339,0.125,0.688,rpi5,0.5,309460759892918316
b6u6rysf,iid,heterofl,1339,0.125,0.664,rpi5,0.5,3750811429728785728
b6u6rysf,iid,heterofl,1339,0.125,0.698,rpi5,1.0,14200894874549191713
b6u6rysf,iid,heterofl,1339,0.125,0.688,rpi5,0.5,8190504864687520616
b6u6rysf,iid,heterofl,1339,0.125,0.694,rpi5,0.5,6518655410163363176
b6u6rysf,iid,heterofl,1339,0.125,0.702,rpi5,0.5,7375960787400159631
b6u6rysf,iid,heterofl,1339,0.125,0.708,rpi5,1.0,16919020333232574528
b6u6rysf,iid,heterofl,1339,0.125,0.7,rpi5,1.0,9984239528172484046
b6u6rysf,iid,heterofl,1339,0.125,0.716,rpi5,1.0,16400587713283004237
b6u6rysf,iid,heterofl,1339,0.125,0.674,rpi4,0.25,16874266174829880729
b6u6rysf,iid,heterofl,1339,0.125,0.678,rpi4,0.25,15309399599627621748
b6u6rysf,iid,heterofl,1339,0.125,0.68,rpi4,0.125,5585130225040120934
b6u6rysf,iid,heterofl,1339,0.125,0.658,rpi4,0.125,8772867209633634008
b6u6rysf,iid,heterofl,1339,0.125,0.672,rpi4,0.125,3702567652028490886
b6u6rysf,iid,heterofl,1339,0.125,0.686,rpi4,0.25,15526082220633028293
b6u6rysf,iid,heterofl,1339,0.125,0.686,rpi4,0.125,10108673386521954229
b6u6rysf,iid,heterofl,1339,0.125,0.66,rpi4,0.25,16712170109649868360
b6u6rysf,iid,heterofl,1339,0.125,0.614,rpi4,0.125,14178932991580510227
b6u6rysf,iid,heterofl,1339,0.125,0.662,rpi4,0.25,15298331085639085473
b6u6rysf,iid,heterofl,1339,0.25,0.772,rpi5,1.0,9984239528172484046
b6u6rysf,iid,heterofl,1339,0.25,0.734,rpi5,1.0,14200894874549191713
b6u6rysf,iid,heterofl,1339,0.25,0.746,rpi5,1.0,16400587713283004237
b6u6rysf,iid,heterofl,1339,0.25,0.728,rpi5,1.0,14075725863554441457
b6u6rysf,iid,heterofl,1339,0.25,0.732,rpi5,0.5,6518655410163363176
b6u6rysf,iid,heterofl,1339,0.25,0.774,rpi5,1.0,16919020333232574528
b6u6rysf,iid,heterofl,1339,0.25,0.76,rpi5,0.5,7375960787400159631
b6u6rysf,iid,heterofl,1339,0.25,0.672,rpi5,0.5,3750811429728785728
b6u6rysf,iid,heterofl,1339,0.25,0.726,rpi5,0.5,309460759892918316
b6u6rysf,iid,heterofl,1339,0.25,0.742,rpi5,0.5,8190504864687520616
b6u6rysf,iid,heterofl,1339,0.25,0.714,rpi4,0.25,16874266174829880729
b6u6rysf,iid,heterofl,1339,0.25,0.718,rpi4,0.125,10108673386521954229
b6u6rysf,iid,heterofl,1339,0.25,0.714,rpi4,0.125,5585130225040120934
b6u6rysf,iid,heterofl,1339,0.25,0.738,rpi4,0.125,14178932991580510227
b6u6rysf,iid,heterofl,1339,0.25,0.712,rpi4,0.125,8772867209633634008
b6u6rysf,iid,heterofl,1339,0.25,0.758,rpi4,0.25,16712170109649868360
b6u6rysf,iid,heterofl,1339,0.25,0.74,rpi4,0.25,15309399599627621748
b6u6rysf,iid,heterofl,1339,0.25,0.734,rpi4,0.125,3702567652028490886
b6u6rysf,iid,heterofl,1339,0.25,0.716,rpi4,0.25,15526082220633028293
b6u6rysf,iid,heterofl,1339,0.25,0.734,rpi4,0.25,15298331085639085473
b6u6rysf,iid,heterofl,1339,0.5,0.806,rpi5,1.0,9984239528172484046
b6u6rysf,iid,heterofl,1339,0.5,0.784,rpi5,1.0,14200894874549191713
b6u6rysf,iid,heterofl,1339,0.5,0.774,rpi5,0.5,309460759892918316
b6u6rysf,iid,heterofl,1339,0.5,0.808,rpi5,0.5,7375960787400159631
b6u6rysf,iid,heterofl,1339,0.5,0.752,rpi5,0.5,3750811429728785728
b6u6rysf,iid,heterofl,1339,0.5,0.78,rpi5,1.0,14075725863554441457
b6u6rysf,iid,heterofl,1339,0.5,0.79,rpi5,0.5,6518655410163363176
b6u6rysf,iid,heterofl,1339,0.5,0.812,rpi5,1.0,16919020333232574528
b6u6rysf,iid,heterofl,1339,0.5,0.786,rpi5,1.0,16400587713283004237
b6u6rysf,iid,heterofl,1339,0.5,0.792,rpi5,0.5,8190504864687520616
b6u6rysf,iid,heterofl,1339,0.5,0.79,rpi4,0.25,16712170109649868360
b6u6rysf,iid,heterofl,1339,0.5,0.768,rpi4,0.125,10108673386521954229
b6u6rysf,iid,heterofl,1339,0.5,0.762,rpi4,0.125,8772867209633634008
b6u6rysf,iid,heterofl,1339,0.5,0.742,rpi4,0.25,16874266174829880729
b6u6rysf,iid,heterofl,1339,0.5,0.768,rpi4,0.25,15526082220633028293
b6u6rysf,iid,heterofl,1339,0.5,0.756,rpi4,0.125,14178932991580510227
b6u6rysf,iid,heterofl,1339,0.5,0.776,rpi4,0.125,5585130225040120934
b6u6rysf,iid,heterofl,1339,0.5,0.772,rpi4,0.25,15309399599627621748
b6u6rysf,iid,heterofl,1339,0.5,0.78,rpi4,0.125,3702567652028490886
b6u6rysf,iid,heterofl,1339,0.5,0.752,rpi4,0.25,15298331085639085473
b6u6rysf,iid,heterofl,1339,1.0,0.806,rpi5,0.5,8190504864687520616
b6u6rysf,iid,heterofl,1339,1.0,0.81,rpi5,0.5,6518655410163363176
b6u6rysf,iid,heterofl,1339,1.0,0.834,rpi5,1.0,16919020333232574528
b6u6rysf,iid,heterofl,1339,1.0,0.834,rpi5,0.5,7375960787400159631
b6u6rysf,iid,heterofl,1339,1.0,0.8,rpi5,0.5,3750811429728785728
b6u6rysf,iid,heterofl,1339,1.0,0.804,rpi5,1.0,16400587713283004237
b6u6rysf,iid,heterofl,1339,1.0,0.824,rpi5,1.0,9984239528172484046
b6u6rysf,iid,heterofl,1339,1.0,0.802,rpi5,1.0,14075725863554441457
b6u6rysf,iid,heterofl,1339,1.0,0.792,rpi5,0.5,309460759892918316
b6u6rysf,iid,heterofl,1339,1.0,0.794,rpi5,1.0,14200894874549191713
b6u6rysf,iid,heterofl,1339,1.0,0.788,rpi4,0.125,10108673386521954229
b6u6rysf,iid,heterofl,1339,1.0,0.82,rpi4,0.125,14178932991580510227
b6u6rysf,iid,heterofl,1339,1.0,0.81,rpi4,0.125,5585130225040120934
b6u6rysf,iid,heterofl,1339,1.0,0.798,rpi4,0.25,15309399599627621748
b6u6rysf,iid,heterofl,1339,1.0,0.786,rpi4,0.25,16874266174829880729
b6u6rysf,iid,heterofl,1339,1.0,0.776,rpi4,0.125,3702567652028490886
b6u6rysf,iid,heterofl,1339,1.0,0.812,rpi4,0.25,16712170109649868360
b6u6rysf,iid,heterofl,1339,1.0,0.782,rpi4,0.25,15526082220633028293
b6u6rysf,iid,heterofl,1339,1.0,0.794,rpi4,0.125,8772867209633634008
b6u6rysf,iid,heterofl,1339,1.0,0.758,rpi4,0.25,15298331085639085473
cd0ivgux,iid,fedrolex,1337,0.125,0.412,rpi5,1.0,7959520240256713663
cd0ivgux,iid,fedrolex,1337,0.125,0.37,rpi5,0.5,1196141612270348928
cd0ivgux,iid,fedrolex,1337,0.125,0.348,rpi5,0.5,3323888715858632170
cd0ivgux,iid,fedrolex,1337,0.125,0.356,rpi5,1.0,8516299328990403983
cd0ivgux,iid,fedrolex,1337,0.125,0.376,rpi5,0.5,5371804205030936413
cd0ivgux,iid,fedrolex,1337,0.125,0.378,rpi5,0.5,1497243642712402945
cd0ivgux,iid,fedrolex,1337,0.125,0.366,rpi5,1.0,12928596274744545052
cd0ivgux,iid,fedrolex,1337,0.125,0.354,rpi5,1.0,6612242077908339417
cd0ivgux,iid,fedrolex,1337,0.125,0.396,rpi5,0.5,4654520558782459065
cd0ivgux,iid,fedrolex,1337,0.125,0.326,rpi5,1.0,13174243672156704678
cd0ivgux,iid,fedrolex,1337,0.125,0.346,rpi4,0.25,12743847220765009695
cd0ivgux,iid,fedrolex,1337,0.125,0.346,rpi4,0.25,12209637407891492800
cd0ivgux,iid,fedrolex,1337,0.125,0.326,rpi4,0.125,8309188461375411598
cd0ivgux,iid,fedrolex,1337,0.125,0.324,rpi4,0.125,9627210734790691665
cd0ivgux,iid,fedrolex,1337,0.125,0.304,rpi4,0.125,475318099085910523
cd0ivgux,iid,fedrolex,1337,0.125,0.338,rpi4,0.25,13377724905978279314
cd0ivgux,iid,fedrolex,1337,0.125,0.312,rpi4,0.125,7816280751546013079
cd0ivgux,iid,fedrolex,1337,0.125,0.31,rpi4,0.25,17502553256477680012
cd0ivgux,iid,fedrolex,1337,0.125,0.322,rpi4,0.25,17845007093093051546
cd0ivgux,iid,fedrolex,1337,0.125,0.332,rpi4,0.125,7439021501084172425
cd0ivgux,iid,fedrolex,1337,0.25,0.616,rpi5,1.0,8516299328990403983
cd0ivgux,iid,fedrolex,1337,0.25,0.63,rpi5,0.5,5371804205030936413
cd0ivgux,iid,fedrolex,1337,0.25,0.602,rpi5,1.0,6612242077908339417
cd0ivgux,iid,fedrolex,1337,0.25,0.63,rpi5,0.5,1497243642712402945
cd0ivgux,iid,fedrolex,1337,0.25,0.622,rpi5,1.0,13174243672156704678
cd0ivgux,iid,fedrolex,1337,0.25,0.648,rpi5,0.5,4654520558782459065
cd0ivgux,iid,fedrolex,1337,0.25,0.574,rpi5,0.5,3323888715858632170
cd0ivgux,iid,fedrolex,1337,0.25,0.61,rpi5,1.0,12928596274744545052
cd0ivgux,iid,fedrolex,1337,0.25,0.608,rpi5,1.0,7959520240256713663
cd0ivgux,iid,fedrolex,1337,0.25,0.612,rpi5,0.5,1196141612270348928
cd0ivgux,iid,fedrolex,1337,0.25,0.578,rpi4,0.125,475318099085910523
cd0ivgux,iid,fedrolex,1337,0.25,0.59,rpi4,0.25,17502553256477680012
cd0ivgux,iid,fedrolex,1337,0.25,0.59,rpi4,0.25,12743847220765009695
cd0ivgux,iid,fedrolex,1337,0.25,0.544,rpi4,0.125,9627210734790691665
cd0ivgux,iid,fedrolex,1337,0.25,0.584,rpi4,0.125,8309188461375411598
cd0ivgux,iid,fedrolex,1337,0.25,0.598,rpi4,0.25,17845007093093051546
cd0ivgux,iid,fedrolex,1337,0.25,0.622,rpi4,0.25,13377724905978279314
cd0ivgux,iid,fedrolex,1337,0.25,0.554,rpi4,0.25,12209637407891492800
cd0ivgux,iid,fedrolex,1337,0.25,0.612,rpi4,0.125,7816280751546013079
cd0ivgux,iid,fedrolex,1337,0.25,0.59,rpi4,0.125,7439021501084172425
cd0ivgux,iid,fedrolex,1337,0.5,0.654,rpi5,0.5,5371804205030936413
cd0ivgux,iid,fedrolex,1337,0.5,0.678,rpi5,1.0,13174243672156704678
cd0ivgux,iid,fedrolex,1337,0.5,0.688,rpi5,0.5,4654520558782459065
cd0ivgux,iid,fedrolex,1337,0.5,0.698,rpi5,0.5,1497243642712402945
cd0ivgux,iid,fedrolex,1337,0.5,0.694,rpi5,1.0,6612242077908339417
cd0ivgux,iid,fedrolex,1337,0.5,0.69,rpi5,1.0,8516299328990403983
cd0ivgux,iid,fedrolex,1337,0.5,0.698,rpi5,1.0,7959520240256713663
cd0ivgux,iid,fedrolex,1337,0.5,0.702,rpi5,0.5,1196141612270348928
cd0ivgux,iid,fedrolex,1337,0.5,0.666,rpi5,0.5,3323888715858632170
cd0ivgux,iid,fedrolex,1337,0.5,0.652,rpi5,1.0,12928596274744545052
cd0ivgux,iid,fedrolex,1337,0.5,0.626,rpi4,0.125,9627210734790691665
cd0ivgux,iid,fedrolex,1337,0.5,0.68,rpi4,0.25,13377724905978279314
cd0ivgux,iid,fedrolex,1337,0.5,0.628,rpi4,0.125,475318099085910523
cd0ivgux,iid,fedrolex,1337,0.5,0.632,rpi4,0.25,12209637407891492800
cd0ivgux,iid,fedrolex,1337,0.5,0.66,rpi4,0.25,12743847220765009695
cd0ivgux,iid,fedrolex,1337,0.5,0.642,rpi4,0.125,8309188461375411598
cd0ivgux,iid,fedrolex,1337,0.5,0.624,rpi4,0.25,17502553256477680012
cd0ivgux,iid,fedrolex,1337,0.5,0.63,rpi4,0.25,17845007093093051546
cd0ivgux,iid,fedrolex,1337,0.5,0.67,rpi4,0.125,7816280751546013079
cd0ivgux,iid,fedrolex,1337,0.5,0.662,rpi4,0.125,7439021501084172425
