regime,topology,method,seed,run_id,client_trip,wall_clock_s,eval_acc,server_step
noniid,all_rpi5,fedbuff,1338,y1zp1xa5,840,2005.131038678,0.5783,84
noniid,all_rpi5,fedbuff,1338,y1zp1xa5,850,2028.274540601,0.5835,85
noniid,all_rpi5,fedbuff,1338,y1zp1xa5,860,2050.410743433,0.5838,86
noniid,all_rpi5,fedbuff,1338,y1zp1xa5,870,2072.893993752,0.5908,87
noniid,all_rpi5,fedbuff,1338,y1zp1xa5,880,2095.982438589,0.5934,88
noniid,all_rpi5,fedbuff,1338,y1zp1xa5,890,2118.405089065,0.5953,89
noniid,all_rpi5,fedbuff,1338,y1zp1xa5,900,2141.882486201,0.5953,90
noniid,all_rpi5,fedbuff,1338,y1zp1xa5,910,2164.081830353,0.5975,91
noniid,all_rpi5,fedbuff,1338,y1zp1xa5,920,2187.202917847,0.6004,92
noniid,all_rpi5,fedbuff,1339,gxhcey0d,10,145.598451206,0.2478,1
noniid,all_rpi5,fedbuff,1339,gxhcey0d,20,167.204134925,0.2803,2
noniid,all_rpi5,fedbuff,1339,gxhcey0d,30,189.979861389,0.2853,3
noniid,all_rpi5,fedbuff,1339,gxhcey0d,40,211.840659906,0.3199,4
noniid,all_rpi5,fedbuff,1339,gxhcey0d,50,233.711419058,0.3352,5
noniid,all_rpi5,fedbuff,1339,gxhcey0d,60,257.059250133,0.3401,6
noniid,all_rpi5,fedbuff,1339,gxhcey0d,70,278.707108058,0.3256,7
noniid,all_rpi5,fedbuff,1339,gxhcey0d,80,301.440562686,0.3604,8
noniid,all_rpi5,fedbuff,1339,gxhcey0d,90,323.10681288,0.3595,9
noniid,all_rpi5,fedbuff,1339,gxhcey0d,100,346.126270517,0.3735,10
noniid,all_rpi5,fedbuff,1339,gxhcey0d,110,367.991574977,0.3957,11
noniid,all_rpi5,fedbuff,1339,gxhcey0d,120,389.615224025,0.3981,12
noniid,all_rpi5,fedbuff,1339,gxhcey0d,130,413.272989701,0.4084,13
noniid,all_rpi5,fedbuff,1339,gxhcey0d,140,435.061557454,0.4267,14
noniid,all_rpi5,fedbuff,1339,gxhcey0d,150,457.87789206,0.4403,15
noniid,all_rpi5,fedbuff,1339,gxhcey0d,160,479.759004904,0.4439,16
noniid,all_rpi5,fedbuff,1339,gxhcey0d,170,502.397478697,0.445,17
noniid,all_rpi5,fedbuff,1339,gxhcey0d,180,524.282131796,0.4521,18
noniid,all_rpi5,fedbuff,1339,gxhcey0d,190,547.140554193,0.4505,19
noniid,all_rpi5,fedbuff,1339,gxhcey0d,200,568.990967524,0.4489,20
noniid,all_rpi5,fedbuff,1339,gxhcey0d,210,591.796005093,0.4454,21
noniid,all_rpi5,fedbuff,1339,gxhcey0d,220,613.640426524,0.4602,22
noniid,all_rpi5,fedbuff,1339,gxhcey0d,230,636.408688542,0.4612,23
noniid,all_rpi5,fedbuff,1339,gxhcey0d,240,660.324730653,0.4662,24
noniid,all_rpi5,fedbuff,1339,gxhcey0d,250,681.892914723,0.4824,25
noniid,all_rpi5,fedbuff,1339,gxhcey0d,260,704.474386055,0.4834,26
noniid,all_rpi5,fedbuff,1339,gxhcey0d,270,726.20754993,0.476,27
noniid,all_rpi5,fedbuff,1339,gxhcey0d,280,748.860507456,0.4715,28
noniid,all_rpi5,fedbuff,1339,gxhcey0d,290,770.667481253,0.483,29
noniid,all_rpi5,fedbuff,1339,gxhcey0d,300,794.615606119,0.4772,30
noniid,all_rpi5,fedbuff,1339,gxhcey0d,310,816.608903684,0.4788,31
noniid,all_rpi5,fedbuff,1339,gxhcey0d,320,839.626658603,0.4838,32
noniid,all_rpi5,fedbuff,1339,gxhcey0d,330,861.437583783,0.4907,33
noniid,all_rpi5,fedbuff,1339,gxhcey0d,340,884.294242142,0.4963,34
noniid,all_rpi5,fedbuff,1339,gxhcey0d,350,906.154287668,0.4968,35
noniid,all_rpi5,fedbuff,1339,gxhcey0d,360,930.043484957,0.4912,36
noniid,all_rpi5,fedbuff,1339,gxhcey0d,370,951.875118943,0.4951,37
noniid,all_rpi5,fedbuff,1339,gxhcey0d,380,975.769626433,0.489,38
noniid,all_rpi5,fedbuff,1339,gxhcey0d,390,997.708642675,0.4843,39
noniid,all_rpi5,fedbuff,1339,gxhcey0d,400,1020.797063263,0.4964,40
noniid,all_rpi5,fedbuff,1339,gxhcey0d,410,1043.289080357,0.5118,41
noniid,all_rpi5,fedbuff,1339,gxhcey0d,420,1066.325390474,0.5118,42
noniid,all_rpi5,fedbuff,1339,gxhcey0d,430,1088.403022605,0.5111,43
noniid,all_rpi5,fedbuff,1339,gxhcey0d,440,1111.576404132,0.5098,44
noniid,all_rpi5,fedbuff,1339,gxhcey0d,450,1133.618853114,0.5187,45
noniid,all_rpi5,fedbuff,1339,gxhcey0d,460,1157.583899899,0.5136,46
noniid,all_rpi5,fedbuff,1339,gxhcey0d,470,1179.76582053,0.5247,47
noniid,all_rpi5,fedbuff,1339,gxhcey0d,480,1201.845900711,0.5209,48
noniid,all_rpi5,fedbuff,1339,gxhcey0d,490,1224.814075281,0.5242,49
noniid,all_rpi5,fedbuff,1339,gxhcey0d,500,1246.904051187,0.5198,50
noniid,all_rpi5,fedbuff,1339,gxhcey0d,510,1270.115720974,0.5265,51
noniid,all_rpi5,fedbuff,1339,gxhcey0d,520,1292.24891491,0.5228,52
noniid,all_rpi5,fedbuff,1339,gxhcey0d,530,1314.362074669,0.5263,53
noniid,all_rpi5,fedbuff,1339,gxhcey0d,540,1338.258223468,0.5266,54
noniid,all_rpi5,fedbuff,1339,gxhcey0d,550,1360.398819301,0.526,55
noniid,all_rpi5,fedbuff,1339,gxhcey0d,560,1382.651487118,0.5228,56
noniid,all_rpi5,fedbuff,1339,gxhcey0d,570,1405.913106595,0.521,57
noniid,all_rpi5,fedbuff,1339,gxhcey0d,580,1427.956715106,0.5179,58
noniid,all_rpi5,fedbuff,1339,gxhcey0d,590,1451.793549384,0.5221,59
noniid,all_rpi5,fedbuff,1339,gxhcey0d,600,1473.829910033,0.531,60
noniid,all_rpi5,fedbuff,1339,gxhcey0d,610,1496.039962811,0.5393,61
noniid,all_rpi5,fedbuff,1339,gxhcey0d,620,1518.407414805,0.5475,62
noniid,all_rpi5,fedbuff,1339,gxhcey0d,630,1540.672949524,0.5457,63
noniid,all_rpi5,fedbuff,1339,gxhcey0d,640,1562.870344427,0.5455,64
noniid,all_rpi5,fedbuff,1339,gxhcey0d,650,1585.084599113,0.5408,65
noniid,all_rpi5,fedbuff,1339,gxhcey0d,660,1607.25735643,0.5378,66
noniid,all_rpi5,fedbuff,1339,gxhcey0d,670,1629.09542251,0.5396,67
noniid,all_rpi5,fedbuff,1339,gxhcey0d,680,1651.851169644,0.5425,68
noniid,all_rpi5,fedbuff,1339,gxhcey0d,690,1673.590855966,0.5442,69
noniid,all_rpi5,fedbuff,1339,gxhcey0d,700,1696.389108107,0.5466,70
noniid,all_rpi5,fedbuff,1339,gxhcey0d,710,1718.32686562,0.5563,71
noniid,all_rpi5,fedbuff,1339,gxhcey0d,720,1740.793229968,0.5552,72
noniid,all_rpi5,fedbuff,1339,gxhcey0d,730,1764.028273317,0.5535,73
noniid,all_rpi5,fedbuff,1339,gxhcey0d,740,1786.027683786,0.5514,74
noniid,all_rpi5,fedbuff,1339,gxhcey0d,750,1808.956669137,0.5647,75
noniid,all_rpi5,fedbuff,1339,gxhcey0d,760,1832.593036712,0.5636,76
noniid,all_rpi5,fedbuff,1339,gxhcey0d,770,1854.513308448,0.5716,77
noniid,all_rpi5,fedbuff,1339,gxhcey0d,780,1877.342935657,0.5711,78
noniid,all_rpi5,fedbuff,1339,gxhcey0d,790,1899.011957101,0.5681,79
noniid,all_rpi5,fedbuff,1339,gxhcey0d,800,1921.729108329,0.564,80
noniid,all_rpi5,fedbuff,1339,gxhcey0d,810,1943.735167497,0.5635,81
noniid,all_rpi5,fedbuff,1339,gxhcey0d,820,1965.531924516,0.5656,82
noniid,all_rpi5,fedbuff,1339,gxhcey0d,830,1987.565320441,0.5609,83
noniid,all_rpi5,fedbuff,1339,gxhcey0d,840,2010.219285478,0.5813,84
noniid,all_rpi5,fedbuff,1339,gxhcey0d,850,2032.258520874,0.5833,85
noniid,all_rpi5,fedbuff,1339,gxhcey0d,860,2055.473992046,0.5868,86
noniid,all_rpi5,fedbuff,1339,gxhcey0d,870,2077.634195844,0.5854,87
noniid,all_rpi5,fedbuff,1339,gxhcey0d,880,2099.753954871,0.5742,88
noniid,all_rpi5,fedbuff,1339,gxhcey0d,890,2121.757263268,0.5716,89
noniid,all_rpi5,fedbuff,1339,gxhcey0d,900,2144.998246413,0.572,90
noniid,all_rpi5,fedbuff,1339,gxhcey0d,910,2167.036124402,0.5773,91
noniid,all_rpi5,fedbuff,1339,gxhcey0d,920,2190.314114106,0.5745,92
noniid,all_rpi5,fedbuff,1339,gxhcey0d,930,2212.360287226,0.5745,93
noniid,all_rpi5,fedbuff,1339,gxhcey0d,940,2235.433115377,0.5627,94
noniid,all_rpi5,fedbuff,1339,gxhcey0d,950,2257.563549154,0.5687,95
noniid,all_rpi5,fedbuff,1339,gxhcey0d,960,2279.9705344,0.5745,96
noniid,all_rpi5,fedbuff,1339,gxhcey0d,970,2302.097297173,0.5748,97
noniid,all_rpi5,fedbuff,1339,gxhcey0d,980,2325.165762928,0.5812,98
noniid,all_rpi5,fedbuff,1339,gxhcey0d,990,2347.167208054,0.5861,99
noniid,all_rpi5,fedbuff,1339,gxhcey0d,1000,2370.274181567,0.5819,100
noniid,all_rpi5,fedstaleweight,1337,59wlhy0n,10,123.819778969,0.2782,1
noniid,all_rpi5,fedstaleweight,1337,59wlhy0n,20,146.596689487,0.2681,2
noniid,all_rpi5,fedstaleweight,1337,59wlhy0n,30,168.531574491,0.2913,3
noniid,all_rpi5,fedstaleweight,1337,59wlhy0n,40,190.457140469,0.3047,4
noniid,all_rpi5,fedstaleweight,1337,59wlhy0n,50,212.433068368,0.3305,5
noniid,all_rpi5,fedstaleweight,1337,59wlhy0n,60,234.497891794,0.3815,6
noniid,all_rpi5,fedstaleweight,1337,59wlhy0n,70,256.528141559,0.4296,7
noniid,all_rpi5,fedstaleweight,1337,59wlhy0n,90,301.391486275,0.4052,9
noniid,all_rpi5,fedstaleweight,1337,59wlhy0n,100,323.380564926,0.4066,10
noniid,all_rpi5,fedstaleweight,1337,59wlhy0n,110,347.204278285,0.406,11
noniid,all_rpi5,fedstaleweight,1337,59wlhy0n,120,369.205461279,0.3985,12
noniid,all_rpi5,fedstaleweight,1337,59wlhy0n,130,391.916305873,0.4282,13
noniid,all_rpi5,fedstaleweight,1337,59wlhy0n,140,414.030567932,0.4057,14
noniid,all_rpi5,fedstaleweight,1337,59wlhy0n,150,435.984533648,0.4707,15
noniid,all_rpi5,fedstaleweight,1337,59wlhy0n,160,458.271165967,0.491,16
noniid,all_rpi5,fedstaleweight,1337,59wlhy0n,170,480.075133757,0.5051,17
noniid,all_rpi5,fedstaleweight,1337,59wlhy0n,180,502.896210288,0.479,18
noniid,all_rpi5,fedstaleweight,1337,59wlhy0n,190,524.707511011,0.4746,19
noniid,all_rpi5,fedstaleweight,1337,59wlhy0n,200,547.555533406,0.4698,20
noniid,all_rpi5,fedstaleweight,1337,59wlhy0n,210,569.486526936,0.471,21
noniid,all_rpi5,fedstaleweight,1337,59wlhy0n,220,592.450221361,0.4674,22
noniid,all_rpi5,fedstaleweight,1337,59wlhy0n,230,614.277129238,0.4877,23
noniid,all_rpi5,fedstaleweight,1337,59wlhy0n,240,638.198198496,0.5175,24
noniid,all_rpi5,fedstaleweight,1337,59wlhy0n,250,660.217228068,0.5064,25
noniid,all_rpi5,fedstaleweight,1337,59wlhy0n,260,682.143960031,0.5179,26
noniid,all_rpi5,fedstaleweight,1337,59wlhy0n,270,704.201219748,0.4922,27
noniid,all_rpi5,fedstaleweight,1337,59wlhy0n,280,726.232861035,0.5,28
noniid,all_rpi5,fedstaleweight,1337,59wlhy0n,290,749.417745994,0.4935,29
noniid,all_rpi5,fedstaleweight,1337,59wlhy0n,300,771.399606626,0.5047,30
noniid,all_rpi5,fedstaleweight,1337,59wlhy0n,310,794.957368867,0.5208,31
noniid,all_rpi5,fedstaleweight,1337,59wlhy0n,320,816.905874054,0.5336,32
noniid,all_rpi5,fedstaleweight,1337,59wlhy0n,330,839.923236575,0.5493,33
noniid,all_rpi5,fedstaleweight,1337,59wlhy0n,340,861.824311062,0.5575,34
noniid,all_rpi5,fedstaleweight,1337,59wlhy0n,350,884.48795299,0.5419,35
noniid,all_rpi5,fedstaleweight,1337,59wlhy0n,360,906.429979999,0.5394,36
noniid,all_rpi5,fedstaleweight,1337,59wlhy0n,370,929.413174544,0.5275,37
noniid,all_rpi5,fedstaleweight,1337,59wlhy0n,380,951.422441989,0.5225,38
noniid,all_rpi5,fedstaleweight,1337,59wlhy0n,390,974.275662468,0.5379,39
noniid,all_rpi5,fedstaleweight,1337,59wlhy0n,400,996.286655502,0.5348,40
noniid,all_rpi5,fedstaleweight,1337,59wlhy0n,410,1018.279787986,0.5468,41
noniid,all_rpi5,fedstaleweight,1337,59wlhy0n,420,1040.39361843,0.5342,42
noniid,all_rpi5,fedstaleweight,1337,59wlhy0n,430,1062.30286451,0.57,43
noniid,all_rpi5,fedstaleweight,1337,59wlhy0n,440,1084.041413706,0.5714,44
noniid,all_rpi5,fedstaleweight,1337,59wlhy0n,450,1106.158351524,0.573,45
noniid,all_rpi5,fedstaleweight,1337,59wlhy0n,460,1127.888223045,0.5567,46
noniid,all_rpi5,fedstaleweight,1337,59wlhy0n,470,1149.971458088,0.5428,47
noniid,all_rpi5,fedstaleweight,1337,59wlhy0n,480,1172.000397071,0.5539,48
noniid,all_rpi5,fedstaleweight,1337,59wlhy0n,490,1193.89882422,0.5547,49
noniid,all_rpi5,fedstaleweight,1337,59wlhy0n,500,1216.743152521,0.5505,50
noniid,all_rpi5,fedstaleweight,1337,59wlhy0n,510,1238.561011173,0.5847,51
noniid,all_rpi5,fedstaleweight,1337,59wlhy0n,520,1262.697225264,0.5858,52
noniid,all_rpi5,fedstaleweight,1337,59wlhy0n,530,1284.383524757,0.5921,53
noniid,all_rpi5,fedstaleweight,1337,59wlhy0n,540,1307.344549588,0.5805,54
noniid,all_rpi5,fedstaleweight,1337,59wlhy0n,550,1329.306942045,0.566,55
noniid,all_rpi5,fedstaleweight,1337,59wlhy0n,560,1351.432219171,0.5636,56
noniid,all_rpi5,fedstaleweight,1337,59wlhy0n,570,1374.358836743,0.5781,57
noniid,all_rpi5,fedstaleweight,1337,59wlhy0n,580,1396.309241083,0.5713,58
noniid,all_rpi5,fedstaleweight,1337,59wlhy0n,590,1418.471043579,0.5615,59
noniid,all_rpi5,fedstaleweight,1337,59wlhy0n,600,1440.388301229,0.589,60
noniid,all_rpi5,fedstaleweight,1337,59wlhy0n,610,1464.278762441,0.5623,61
noniid,all_rpi5,fedstaleweight,1337,59wlhy0n,620,1486.185799117,0.5665,62
noniid,all_rpi5,fedstaleweight,1337,59wlhy0n,630,1508.10829775,0.6025,63
noniid,all_rpi5,fedstaleweight,1338,baw5mrtc,10,140.091092909,0.2916,1
noniid,all_rpi5,fedstaleweight,1338,baw5mrtc,20,162.203910215,0.2616,2
noniid,all_rpi5,fedstaleweight,1338,baw5mrtc,30,185.362575554,0.2366,3
noniid,all_rpi5,fedstaleweight,1338,baw5mrtc,40,207.942297168,0.3109,4
noniid,all_rpi5,fedstaleweight,1338,baw5mrtc,50,230.33283249,0.3074,5
noniid,all_rpi5,fedstaleweight,1338,baw5mrtc,60,252.446713873,0.3592,6
noniid,all_rpi5,fedstaleweight,1338,baw5mrtc,70,276.068095783,0.4073,7
noniid,all_rpi5,fedstaleweight,1338,baw5mrtc,80,298.174310337,0.4073,8
noniid,all_rpi5,fedstaleweight,1338,baw5mrtc,90,320.863640637,0.4172,9
noniid,all_rpi5,fedstaleweight,1338,baw5mrtc,100,343.06746006,0.4259,10
noniid,all_rpi5,fedstaleweight,1338,baw5mrtc,110,366.260555188,0.442,11
noniid,all_rpi5,fedstaleweight,1338,baw5mrtc,120,388.422304167,0.4198,12
noniid,all_rpi5,fedstaleweight,1338,baw5mrtc,130,411.638898863,0.4388,13
noniid,all_rpi5,fedstaleweight,1338,baw5mrtc,140,433.815892971,0.4107,14
noniid,all_rpi5,fedstaleweight,1338,baw5mrtc,150,456.049179776,0.4653,15
noniid,all_rpi5,fedstaleweight,1338,baw5mrtc,160,479.324173158,0.4787,16
noniid,all_rpi5,fedstaleweight,1338,baw5mrtc,170,501.553754197,0.4758,17
noniid,all_rpi5,fedstaleweight,1338,baw5mrtc,180,524.072822035,0.4922,18
noniid,all_rpi5,fedstaleweight,1338,baw5mrtc,190,546.317556461,0.4461,19
noniid,all_rpi5,fedstaleweight,1338,baw5mrtc,200,569.610103135,0.4912,20
noniid,all_rpi5,fedstaleweight,1338,baw5mrtc,210,592.056975517,0.4491,21
noniid,all_rpi5,fedstaleweight,1338,baw5mrtc,220,614.585352828,0.4941,22
noniid,all_rpi5,fedstaleweight,1338,baw5mrtc,230,636.784091239,0.4915,23
noniid,all_rpi5,fedstaleweight,1338,baw5mrtc,240,658.977269452,0.5006,24
noniid,all_rpi5,fedstaleweight,1338,baw5mrtc,250,683.370842222,0.5178,25
noniid,all_rpi5,fedstaleweight,1338,baw5mrtc,260,705.66941657,0.4938,26
noniid,all_rpi5,fedstaleweight,1338,baw5mrtc,270,729.101221892,0.5252,27
noniid,all_rpi5,fedstaleweight,1338,baw5mrtc,280,752.387109187,0.4984,28
noniid,all_rpi5,fedstaleweight,1338,baw5mrtc,290,774.531898354,0.5218,29
noniid,all_rpi5,fedstaleweight,1338,baw5mrtc,300,797.822229895,0.527,30
noniid,all_rpi5,fedstaleweight,1338,baw5mrtc,310,820.047567687,0.5424,31
noniid,all_rpi5,fedstaleweight,1338,baw5mrtc,320,842.557017818,0.5314,32
noniid,all_rpi5,fedstaleweight,1338,baw5mrtc,330,864.760112253,0.5366,33
noniid,all_rpi5,fedstaleweight,1338,baw5mrtc,340,887.188609228,0.5152,34
noniid,all_rpi5,fedstaleweight,1338,baw5mrtc,350,910.382327284,0.5486,35
noniid,all_rpi5,fedstaleweight,1338,baw5mrtc,360,932.684980401,0.5182,36
noniid,all_rpi5,fedstaleweight,1338,baw5mrtc,370,955.790995505,0.5388,37
noniid,all_rpi5,fedstaleweight,1338,baw5mrtc,380,977.995782276,0.5297,38
noniid,all_rpi5,fedstaleweight,1338,baw5mrtc,390,1001.272325987,0.5364,39
noniid,all_rpi5,fedstaleweight,1338,baw5mrtc,400,1023.069784978,0.5398,40
noniid,all_rpi5,fedstaleweight,1338,baw5mrtc,410,1047.572760018,0.5634,41
noniid,all_rpi5,fedstaleweight,1338,baw5mrtc,420,1069.692279107,0.564,42
noniid,all_rpi5,fedstaleweight,1338,baw5mrtc,430,1093.009848041,0.5798,43
noniid,all_rpi5,fedstaleweight,1338,baw5mrtc,440,1115.210097101,0.5863,44
noniid,all_rpi5,fedstaleweight,1338,baw5mrtc,450,1138.376146993,0.5677,45
noniid,all_rpi5,fedstaleweight,1338,baw5mrtc,460,1161.730095413,0.5784,46
noniid,all_rpi5,fedstaleweight,1338,baw5mrtc,470,1183.820388518,0.5558,47
noniid,all_rpi5,fedstaleweight,1338,baw5mrtc,480,1206.221741751,0.5412,48
noniid,all_rpi5,fedstaleweight,1338,baw5mrtc,490,1230.600122145,0.5554,49
noniid,all_rpi5,fedstaleweight,1338,baw5mrtc,500,1252.67504193,0.565,50
noniid,all_rpi5,fedstaleweight,1338,baw5mrtc,510,1275.661790213,0.5786,51
noniid,all_rpi5,fedstaleweight,1338,baw5mrtc,520,1297.761735537,0.5713,52
noniid,all_rpi5,fedstaleweight,1338,baw5mrtc,530,1320.91480092,0.6017,53
noniid,all_rpi5,fedstaleweight,1339,nrfy8dhr,10,132.832486211,0.251,1
noniid,all_rpi5,fedstaleweight,1339,nrfy8dhr,20,154.425236745,0.2489,2
noniid,all_rpi5,fedstaleweight,1339,nrfy8dhr,30,177.330157773,0.2819,3
noniid,all_rpi5,fedstaleweight,1339,nrfy8dhr,40,198.878859686,0.2899,4
noniid,all_rpi5,fedstaleweight,1339,nrfy8dhr,50,221.835216156,0.3097,5
noniid,all_rpi5,fedstaleweight,1339,nrfy8dhr,60,243.607176641,0.3471,6
noniid,all_rpi5,fedstaleweight,1339,nrfy8dhr,70,266.439618327,0.3928,7
noniid,all_rpi5,fedstaleweight,1339,nrfy8dhr,80,287.989965157,0.4283,8
noniid,all_rpi5,fedstaleweight,1339,nrfy8dhr,90,310.635791022,0.4533,9
noniid,all_rpi5,fedstaleweight,1339,nrfy8dhr,100,333.271677318,0.4451,10
noniid,all_rpi5,fedstaleweight,1339,nrfy8dhr,110,355.13820955,0.4167,11
noniid,all_rpi5,fedstaleweight,1339,nrfy8dhr,120,376.917463672,0.3925,12
noniid,all_rpi5,fedstaleweight,1339,nrfy8dhr,130,398.614657453,0.3728,13
noniid,all_rpi5,fedstaleweight,1339,nrfy8dhr,140,422.149789373,0.404,14
noniid,all_rpi5,fedstaleweight,1339,nrfy8dhr,150,443.86847876,0.4392,15
noniid,all_rpi5,fedstaleweight,1339,nrfy8dhr,160,467.786261871,0.4626,16
noniid,all_rpi5,fedstaleweight,1339,nrfy8dhr,170,489.546191349,0.4877,17
noniid,all_rpi5,fedstaleweight,1339,nrfy8dhr,180,513.249510988,0.492,18
noniid,all_rpi5,fedstaleweight,1339,nrfy8dhr,190,534.929671877,0.457,19
noniid,all_rpi5,fedstaleweight,1339,nrfy8dhr,200,557.84403559,0.4727,20
noniid,all_rpi5,fedstaleweight,1339,nrfy8dhr,210,579.36476051,0.4836,21
noniid,all_rpi5,fedstaleweight,1339,nrfy8dhr,220,603.087180814,0.4688,22
noniid,all_rpi5,fedstaleweight,1339,nrfy8dhr,230,624.641048771,0.4831,23
noniid,all_rpi5,fedstaleweight,1339,nrfy8dhr,240,648.199765342,0.4854,24
noniid,all_rpi5,fedstaleweight,1339,nrfy8dhr,250,670.231004497,0.4933,25
noniid,all_rpi5,fedstaleweight,1339,nrfy8dhr,260,692.204714319,0.4955,26
noniid,all_rpi5,fedstaleweight,1339,nrfy8dhr,270,714.638657904,0.5159,27
noniid,all_rpi5,fedstaleweight,1339,nrfy8dhr,280,736.773380527,0.5153,28
noniid,all_rpi5,fedstaleweight,1339,nrfy8dhr,290,760.059242597,0.5093,29
noniid,all_rpi5,fedstaleweight,1339,nrfy8dhr,300,782.110994113,0.5154,30
noniid,all_rpi5,fedstaleweight,1339,nrfy8dhr,310,804.447005854,0.5163,31
noniid,all_rpi5,fedstaleweight,1339,nrfy8dhr,320,827.701016354,0.5088,32
noniid,all_rpi5,fedstaleweight,1339,nrfy8dhr,330,849.934252319,0.5094,33
noniid,all_rpi5,fedstaleweight,1339,nrfy8dhr,340,872.010241848,0.5206,34
noniid,all_rpi5,fedstaleweight,1339,nrfy8dhr,350,895.361290579,0.5234,35
noniid,all_rpi5,fedstaleweight,1339,nrfy8dhr,360,917.266620069,0.5137,36
noniid,all_rpi5,fedstaleweight,1339,nrfy8dhr,370,940.17090223,0.5459,37
noniid,all_rpi5,fedstaleweight,1339,nrfy8dhr,380,962.245900648,0.5423,38
noniid,all_rpi5,fedstaleweight,1339,nrfy8dhr,390,985.378194369,0.5527,39
noniid,all_rpi5,fedstaleweight,1339,nrfy8dhr,400,1007.388579337,0.5493,40
noniid,all_rpi5,fedstaleweight,1339,nrfy8dhr,410,1030.410294813,0.5334,41
noniid,all_rpi5,fedstaleweight,1339,nrfy8dhr,420,1052.366854881,0.5323,42
noniid,all_rpi5,fedstaleweight,1339,nrfy8dhr,430,1076.380264788,0.5297,43
noniid,all_rpi5,fedstaleweight,1339,nrfy8dhr,440,1098.656628501,0.5387,44
noniid,all_rpi5,fedstaleweight,1339,nrfy8dhr,450,1120.843204836,0.5649,45
noniid,all_rpi5,fedstaleweight,1339,nrfy8dhr,460,1145.116712789,0.5606,46
noniid,all_rpi5,fedstaleweight,1339,nrfy8dhr,470,1167.191894617,0.5649,47
noniid,all_rpi5,fedstaleweight,1339,nrfy8dhr,480,1190.541497853,0.5636,48
noniid,all_rpi5,fedstaleweight,1339,nrfy8dhr,490,1212.570730782,0.563,49
noniid,all_rpi5,fedstaleweight,1339,nrfy8dhr,500,1235.530193471,0.5511,50
noniid,all_rpi5,fedstaleweight,1339,nrfy8dhr,510,1257.492525705,0.5503,51
noniid,all_rpi5,fedstaleweight,1339,nrfy8dhr,520,1280.785518654,0.5738,52
noniid,all_rpi5,fedstaleweight,1339,nrfy8dhr,530,1302.692566367,0.5763,53
noniid,all_rpi5,fedstaleweight,1339,nrfy8dhr,540,1325.357557403,0.5828,54
noniid,all_rpi5,fedstaleweight,1339,nrfy8dhr,550,1347.488320588,0.5839,55
noniid,all_rpi5,fedstaleweight,1339,nrfy8dhr,560,1370.621272018,0.5751,56
noniid,all_rpi5,fedstaleweight,1339,nrfy8dhr,570,1392.661427555,0.5746,57
noniid,all_rpi5,fedstaleweight,1339,nrfy8dhr,580,1415.633555537,0.5575,58
noniid,all_rpi5,fedstaleweight,1339,nrfy8dhr,590,1437.576821059,0.5676,59
noniid,all_rpi5,fedstaleweight,1339,nrfy8dhr,600,1460.657831476,0.5871,60
noniid,all_rpi5,fedstaleweight,1339,nrfy8dhr,610,1482.610295848,0.586,61
noniid,all_rpi5,fedstaleweight,1339,nrfy8dhr,620,1504.951531352,0.5871,62
noniid,all_rpi5,fedstaleweight,1339,nrfy8dhr,630,1527.028545285,0.5951,63
noniid,all_rpi5,fedstaleweight,1339,nrfy8dhr,640,1550.189992251,0.5922,64
noniid,all_rpi5,fedstaleweight,1339,nrfy8dhr,650,1572.452147713,0.5924,65
noniid,all_rpi5,fedstaleweight,1339,nrfy8dhr,660,1594.588078563,0.5855,66
noniid,all_rpi5,fedstaleweight,1339,nrfy8dhr,670,1616.790383036,0.5829,67
noniid,all_rpi5,fedstaleweight,1339,nrfy8dhr,680,1638.865781599,0.5948,68
noniid,all_rpi5,fedstaleweight,1339,nrfy8dhr,690,1663.090976936,0.59,69
noniid,all_rpi5,fedstaleweight,1339,nrfy8dhr,700,1684.971923363,0.6087,70
iid,mixed,fedavg,1337,t9vlpy39,15,284.617014728,0.4021,1
iid,mixed,fedavg,1337,t9vlpy39,30,444.244776232,0.4448,2
iid,mixed,fedavg,1337,t9vlpy39,45,601.913372778,0.477,3
iid,mixed,fedavg,1337,t9vlpy39,60,761.425887687,0.497,4
iid,mixed,fedavg,1337,t9vlpy39,75,920.909443512,0.524,5
iid,mixed,fedavg,1337,t9vlpy39,90,1081.348382042,0.5357,6
iid,mixed,fedavg,1337,t9vlpy39,105,1240.950881068,0.5482,7
iid,mixed,fedavg,1337,t9vlpy39,120,1398.479899401,0.5627,8
iid,mixed,fedavg,1337,t9vlpy39,135,1555.079842904,0.5727,9
iid,mixed,fedavg,1337,t9vlpy39,150,1714.642115097,0.5817,10
iid,mixed,fedavg,1337,t9vlpy39,165,1875.342712379,0.5899,11
iid,mixed,fedavg,1337,t9vlpy39,180,2034.312873518,0.5988,12
iid,mixed,fedavg,1337,t9vlpy39,195,2193.957491034,0.6063,13
iid,mixed,fedavg,1338,5vjjx5qo,15,413.7440151,0.4012,1
iid,mixed,fedavg,1338,5vjjx5qo,30,573.550984927,0.4434,2
iid,mixed,fedavg,1338,5vjjx5qo,45,733.227578011,0.4766,3
iid,mixed,fedavg,1338,5vjjx5qo,60,892.841917487,0.5038,4
iid,mixed,fedavg,1338,5vjjx5qo,75,1052.289409199,0.5234,5
iid,mixed,fedavg,1338,5vjjx5qo,90,1210.849668335,0.5362,6
