run_id,regime,method,seed,model_rate,eval_acc,device_type,client_model_rate,node_id
i99r0zn3,iid,fedrolex,1340,0.5,0.69,rpi5,1.0,10329491655507626176
i99r0zn3,iid,fedrolex,1340,0.5,0.696,rpi5,0.5,2796807896880240181
i99r0zn3,iid,fedrolex,1340,0.5,0.712,rpi5,0.5,4357045699104165512
i99r0zn3,iid,fedrolex,1340,0.5,0.688,rpi5,1.0,7214210827289388172
i99r0zn3,iid,fedrolex,1340,0.5,0.692,rpi5,1.0,6491029980112882392
i99r0zn3,iid,fedrolex,1340,0.5,0.666,rpi5,1.0,8025589772372413376
i99r0zn3,iid,fedrolex,1340,0.5,0.714,rpi5,0.5,3873233092758029672
i99r0zn3,iid,fedrolex,1340,0.5,0.688,rpi5,0.5,1350092422391739513
i99r0zn3,iid,fedrolex,1340,0.5,0.69,rpi5,1.0,9578444352946599320
i99r0zn3,iid,fedrolex,1340,0.5,0.66,rpi4,0.25,11383543845528589587
i99r0zn3,iid,fedrolex,1340,0.5,0.68,rpi4,0.125,2012428488484327624
i99r0zn3,iid,fedrolex,1340,0.5,0.686,rpi4,0.25,6863569371797174374
i99r0zn3,iid,fedrolex,1340,0.5,0.682,rpi4,0.125,2132300967358459327
i99r0zn3,iid,fedrolex,1340,0.5,0.684,rpi4,0.25,16017520547227769899
i99r0zn3,iid,fedrolex,1340,0.5,0.662,rpi4,0.125,3062659353241181818
i99r0zn3,iid,fedrolex,1340,0.5,0.668,rpi4,0.25,8940749807773186160
i99r0zn3,iid,fedrolex,1340,0.5,0.632,rpi4,0.125,1463201800534957734
i99r0zn3,iid,fedrolex,1340,0.5,0.672,rpi4,0.125,5553132676197324731
i99r0zn3,iid,fedrolex,1340,0.5,0.614,rpi4,0.25,5807758768395154128
i99r0zn3,iid,fedrolex,1340,1.0,0.722,rpi5,1.0,8025589772372413376
i99r0zn3,iid,fedrolex,1340,1.0,0.724,rpi5,1.0,6491029980112882392
i99r0zn3,iid,fedrolex,1340,1.0,0.68,rpi5,1.0,10329491655507626176
i99r0zn3,iid,fedrolex,1340,1.0,0.702,rpi5,0.5,5114395857319699522
i99r0zn3,iid,fedrolex,1340,1.0,0.728,rpi5,0.5,3873233092758029672
i99r0zn3,iid,fedrolex,1340,1.0,0.734,rpi5,0.5,1350092422391739513
i99r0zn3,iid,fedrolex,1340,1.0,0.728,rpi5,1.0,9578444352946599320
i99r0zn3,iid,fedrolex,1340,1.0,0.724,rpi5,0.5,2796807896880240181
i99r0zn3,iid,fedrolex,1340,1.0,0.722,rpi5,1.0,7214210827289388172
i99r0zn3,iid,fedrolex,1340,1.0,0.758,rpi5,0.5,4357045699104165512
i99r0zn3,iid,fedrolex,1340,1.0,0.718,rpi4,0.125,2012428488484327624
i99r0zn3,iid,fedrolex,1340,1.0,0.724,rpi4,0.25,6863569371797174374
i99r0zn3,iid,fedrolex,1340,1.0,0.706,rpi4,0.25,11383543845528589587
i99r0zn3,iid,fedrolex,1340,1.0,0.688,rpi4,0.125,3062659353241181818
i99r0zn3,iid,fedrolex,1340,1.0,0.708,rpi4,0.25,16017520547227769899
i99r0zn3,iid,fedrolex,1340,1.0,0.706,rpi4,0.125,1463201800534957734
i99r0zn3,iid,fedrolex,1340,1.0,0.718,rpi4,0.25,8940749807773186160
i99r0zn3,iid,fedrolex,1340,1.0,0.698,rpi4,0.125,2132300967358459327
i99r0zn3,iid,fedrolex,1340,1.0,0.678,rpi4,0.125,5553132676197324731
i99r0zn3,iid,fedrolex,1340,1.0,0.668,rpi4,0.25,5807758768395154128
y51ex006,iid,fiarse,1340,0.125,0.756,rpi5,0.5,3439248686298533565
y51ex006,iid,fiarse,1340,0.125,0.734,rpi5,1.0,16692572958854373106
y51ex006,iid,fiarse,1340,0.125,0.762,rpi5,0.5,9450669732702205310
y51ex006,iid,fiarse,1340,0.125,0.762,rpi5,1.0,16738726797348295557
y51ex006,iid,fiarse,1340,0.125,0.75,rpi5,1.0,15771530331909373542
y51ex006,iid,fiarse,1340,0.125,0.742,rpi5,1.0,18212194368903457956
y51ex006,iid,fiarse,1340,0.125,0.756,rpi5,0.5,1156078869104964093
y51ex006,iid,fiarse,1340,0.125,0.752,rpi5,0.5,9470696132321309048
y51ex006,iid,fiarse,1340,0.125,0.76,rpi5,1.0,17879607585489173894
y51ex006,iid,fiarse,1340,0.125,0.75,rpi5,0.5,3070481782042493870
y51ex006,iid,fiarse,1340,0.125,0.738,rpi4,0.25,15507025714705830654
y51ex006,iid,fiarse,1340,0.125,0.7,rpi4,0.125,10904484948769862691
y51ex006,iid,fiarse,1340,0.125,0.71,rpi4,0.125,7450585026110945443
y51ex006,iid,fiarse,1340,0.125,0.714,rpi4,0.25,15476866715460681584
y51ex006,iid,fiarse,1340,0.125,0.738,rpi4,0.25,14987626166580808938
y51ex006,iid,fiarse,1340,0.125,0.736,rpi4,0.25,13048198929631848154
y51ex006,iid,fiarse,1340,0.125,0.7,rpi4,0.125,1990945626952209101
y51ex006,iid,fiarse,1340,0.125,0.722,rpi4,0.125,6886485937877935254
